S3	S4	S7	S8	gene.names
88	100	144	85	CAGL0M07117g
232	328	611	317	CAGL0M07139g
2687	3299	3046	1871	CAGL0M07161g
106	102	293	163	CAGL0M07183g
152	193	406	214	CAGL0M07205g
900	1118	278	179	CAGL0M07227g
123	113	164	91	CAGL0M07249g
377	389	449	249	CAGL0M07271g
77	149	185	123	CAGL0M07293g
239	292	319	245	CAGL0M07315g
192	248	264	122	CAGL0M07337g
5	3	7	2	CAGL0M07359g
439	582	913	619	CAGL0M07381g
241	323	450	316	CAGL0M07403g
142	239	258	166	CAGL0M07425g
1058	1337	1702	966	CAGL0M07447g
229	305	385	223	CAGL0M07469g
48	85	114	72	CAGL0M07491g
637	739	1063	588	CAGL0M07513g
0	0	0	0	CAGL0M07535r
131	160	272	160	CAGL0M07546g
189	271	434	185	CAGL0M07568g
160	225	335	224	CAGL0M07590g
276	378	831	435	CAGL0M07612g
9	8	18	8	CAGL0M07634g
1569	2095	1663	1145	CAGL0M07656g
517	646	164	132	CAGL0M07678g
11	16	6	7	CAGL0M07685r
7	5	2	3	CAGL0M07687r
0	10	7	1	CAGL0M07689r
4	6	3	6	CAGL0M07691r
12	21	19	17	CAGL0M07693r
2	2	3	0	CAGL0M07695r
1	2	5	1	CAGL0M07697r
297	365	223	161	CAGL0M07700g
1980	2254	1833	1305	CAGL0M07722g
2	5	19	12	CAGL0M07744g
26	29	27	17	CAGL0M07766g
0	0	0	0	CAGL0M07788r
33	39	31	26	CAGL0M07832g
110	124	112	86	CAGL0M07854g
431	593	394	297	CAGL0M07876g
404	475	404	263	CAGL0M07898g
40455	47577	44049	24445	CAGL0M07920g
132	182	256	117	CAGL0M07942g
0	0	0	0	CAGL0M07964r
200	235	444	218	CAGL0M07986g
207	277	362	228	CAGL0M08008g
416	535	279	201	CAGL0M08030g
66	93	84	68	CAGL0M08052g
698	729	735	483	CAGL0M08074g
0	1	0	1	CAGL0M08096g
13022	16239	7935	6039	CAGL0M08118g
441	547	684	474	CAGL0M08162g
56	67	117	72	CAGL0M08184g
753	1037	1571	913	CAGL0M08206g
66	133	214	153	CAGL0M08228g
457	685	706	478	CAGL0M08250g
317	475	412	292	CAGL0M08272g
183	258	217	132	CAGL0M08294g
138	179	288	159	CAGL0M08316g
331	342	543	365	CAGL0M08338g
269	425	677	439	CAGL0M08360g
274	284	456	289	CAGL0M08382g
452	695	481	293	CAGL0M08404g
194	164	617	329	CAGL0M08426g
629	978	549	386	CAGL0M08448g
0	0	0	0	CAGL0M08470r
5063	7363	7947	4888	CAGL0M08492g
1147	1227	2508	1323	CAGL0M08514g
94	123	125	45	CAGL0M08536g
1247	1625	3346	2052	CAGL0M08552g
1	0	0	0	CAGL0M08558g
5	9	9	8	CAGL0M08580g
517	693	973	542	CAGL0M08602g
20	24	75	41	CAGL0M08624g
244	358	335	210	CAGL0M08646g
556	729	766	479	CAGL0M08668g
119	178	189	131	CAGL0M08690g
433	586	736	489	CAGL0M08712g
101	134	277	156	CAGL0M08734g
412	619	585	436	CAGL0M08756g
14	20	56	55	CAGL0M08778g
350	397	612	442	CAGL0M08800g
321	220	2638	1743	CAGL0M08822g
366	464	656	454	CAGL0M08844g
113	145	253	155	CAGL0M08866g
61	82	50	23	CAGL0M08888g
609	762	1220	743	CAGL0M08910g
236	326	1016	313	CAGL0M08932g
406	469	699	459	CAGL0M08954g
172	228	181	137	CAGL0M08976g
0	2	1	0	CAGL0M08998r
4	4	9	6	CAGL0M09020g
2	4	2	4	CAGL0M09042g
267	326	319	218	CAGL0M09064g
851	1111	1413	891	CAGL0M09086g
127	154	433	260	CAGL0M09108g
491	549	827	512	CAGL0M09130g
136	202	189	142	CAGL0M09152g
577	725	1002	559	CAGL0M09185g
44	58	180	94	CAGL0M09207g
346	506	1389	749	CAGL0M09229g
213	254	215	157	CAGL0M09251g
97	124	181	79	CAGL0M09273g
249	318	323	226	CAGL0M09295g
356	398	784	514	CAGL0M09317g
101	144	319	202	CAGL0M09339g
506	663	966	599	CAGL0M09361g
154	198	266	148	CAGL0M09383g
226	292	527	315	CAGL0M09405g
228	337	601	336	CAGL0M09427g
331	436	962	626	CAGL0M09449g
2	4	14	5	CAGL0M09471g
16	37	71	35	CAGL0M09493g
150	223	285	165	CAGL0M09515g
133	178	284	150	CAGL0M09537g
224	297	281	184	CAGL0M09559g
2076	2522	2915	1784	CAGL0M09581g
395	459	744	464	CAGL0M09603g
209	295	425	279	CAGL0M09614g
79	101	185	105	CAGL0M09636g
128	182	295	197	CAGL0M09647g
119	119	317	190	CAGL0M09669g
405	591	485	300	CAGL0M09691g
791	473	2267	677	CAGL0M09713g
101	96	356	128	CAGL0M09735g
271	365	103	96	CAGL0M09757g
1118	1331	1740	1257	CAGL0M09779g
379	457	163	131	CAGL0M09801g
556	682	838	540	CAGL0M09823g
888	1127	257	229	CAGL0M09845g
80	102	170	99	CAGL0M09867g
224	281	402	242	CAGL0M09889g
429	581	365	213	CAGL0M09911g
46	72	112	67	CAGL0M09933g
381	535	621	403	CAGL0M09955g
1037	1312	262	198	CAGL0M09977g
524	716	702	490	CAGL0M09999g
99	84	229	121	CAGL0M10021g
254	377	469	304	CAGL0M10043g
109	147	179	93	CAGL0M10065g
486	592	1069	723	CAGL0M10087g
24	32	25	17	CAGL0M10109g
271	381	362	213	CAGL0M10131g
4	0	1	4	CAGL0M10153g
491	558	732	447	CAGL0M10175g
1471	1869	287	324	CAGL0M10197g
126	133	178	107	CAGL0M10219g
124	167	147	106	CAGL0M10235g
1	2	1	1	CAGL0M10238r
6872	8195	3776	2938	CAGL0M10241g
43	53	32	35	CAGL0M10263g
87	129	142	98	CAGL0M10285g
321	452	256	197	CAGL0M10307g
334	417	643	371	CAGL0M10329g
211	278	1410	830	CAGL0M10351g
173	235	310	185	CAGL0M10373g
21	22	45	45	CAGL0M10395g
86	102	275	159	CAGL0M10417g
394	640	1579	952	CAGL0M10439g
0	0	0	0	CAGL0M10461s
188	254	286	194	CAGL0M10483g
170	207	318	205	CAGL0M10505g
687	802	242	209	CAGL0M10527g
1181	1345	2501	1193	CAGL0M10549g
394	598	923	559	CAGL0M10571g
135	172	234	127	CAGL0M10593g
1664	2195	1999	1216	CAGL0M10615g
246	322	430	242	CAGL0M10637g
373	475	564	372	CAGL0M10659g
150	185	102	68	CAGL0M10681g
354	440	710	496	CAGL0M10703g
361	475	632	380	CAGL0M10725g
263	363	308	206	CAGL0M10747g
612	846	787	504	CAGL0M10769g
282	350	710	354	CAGL0M10829g
287	414	446	205	CAGL0M10890g
78	119	73	67	CAGL0M10912g
423	535	546	308	CAGL0M10934g
512	689	1418	818	CAGL0M10956g
277	348	362	229	CAGL0M10978g
2	0	11	3	CAGL0M11000g
0	0	0	0	CAGL0M11000r
0	0	2	2	CAGL0M11044g
201	259	158	123	CAGL0M11066g
2	2	10	4	CAGL0M11088g
1159	1412	2310	1355	CAGL0M11104g
685	1063	193	141	CAGL0M11110g
0	1	0	0	CAGL0M11132r
1512	1898	311	280	CAGL0M11154g
212	313	210	152	CAGL0M11176g
191	231	140	98	CAGL0M11198g
172	282	389	235	CAGL0M11220g
221	237	430	229	CAGL0M11236g
588	813	1780	1113	CAGL0M11242g
231	299	192	130	CAGL0M11264g
198	249	145	85	CAGL0M11286g
294	399	573	351	CAGL0M11308g
97	125	157	119	CAGL0M11330g
413	491	609	408	CAGL0M11352g
540	729	867	539	CAGL0M11374g
759	935	876	527	CAGL0M11396g
239	283	275	172	CAGL0M11418g
63	113	68	43	CAGL0M11440g
474	635	957	464	CAGL0M11462g
103	150	113	52	CAGL0M11473g
2361	2917	2969	1877	CAGL0M11484g
510	668	610	343	CAGL0M11506g
85	104	118	82	CAGL0M11528g
289	346	266	191	CAGL0M11550g
216	316	302	241	CAGL0M11572g
173	241	172	148	CAGL0M11594g
1	3	2	1	CAGL0M11605r
765	1037	345	312	CAGL0M11616g
63	131	47	55	CAGL0M11638g
3	0	0	0	CAGL0M11652r
106	82	3420	2967	CAGL0M11660g
147	207	713	537	CAGL0M11682g
6790	7902	19627	8157	CAGL0M11704g
16447	19114	22089	11663	CAGL0M11726g
813	982	1551	955	CAGL0M11748g
344	352	339	214	CAGL0M11770g
204	257	596	351	CAGL0M11792g
107	169	157	99	CAGL0M11814g
143	212	111	80	CAGL0M11836g
47	57	61	43	CAGL0M11858g
564	766	570	409	CAGL0M11880g
2	3	12	5	CAGL0M11902g
93	113	152	89	CAGL0M11924g
775	1096	1007	611	CAGL0M11946g
464	562	683	474	CAGL0M11968g
795	1010	926	604	CAGL0M11990g
19	29	20	8	CAGL0M12001g
302	302	440	227	CAGL0M12012g
29029	34026	45373	25677	CAGL0M12034g
0	0	1	1	CAGL0M12056g
6	14	1	2	CAGL0M12100g
1433	1967	471	402	CAGL0M12122g
2653	3578	1890	1267	CAGL0M12144g
641	722	690	442	CAGL0M12166g
876	946	1275	715	CAGL0M12188g
259	277	300	170	CAGL0M12210g
190	193	219	132	CAGL0M12232g
215	261	324	242	CAGL0M12254g
134	201	207	149	CAGL0M12276g
406	472	687	468	CAGL0M12298g
780	893	1123	648	CAGL0M12320g
336	432	458	349	CAGL0M12342g
0	0	1	0	CAGL0M12364g
1681	2579	2505	1256	CAGL0M12386g
9827	11898	5017	3983	CAGL0M12408g
4601	5234	7510	4201	CAGL0M12430g
8	4	4	1	CAGL0M12452g
12	8	127	69	CAGL0M12474g
344	552	318	165	CAGL0M12496g
0	0	0	1	CAGL0M12529r
7	9	152	67	CAGL0M12551g
166	231	252	132	CAGL0M12573g
501	679	1455	811	CAGL0M12595g
366	492	537	366	CAGL0M12617g
377	451	166	109	CAGL0M12639g
28	21	39	21	CAGL0M12661g
469	620	638	401	CAGL0M12683g
383	478	2382	1363	CAGL0M12705g
876	1006	1333	752	CAGL0M12727g
44	64	120	85	CAGL0M12749g
15	32	49	26	CAGL0M12771g
47	44	130	68	CAGL0M12793g
1	0	4	6	CAGL0M12815g
2238	2926	3345	2105	CAGL0M12837g
1153	1353	2793	1612	CAGL0M12859g
3827	3913	447	384	CAGL0M12881g
824	1095	1500	982	CAGL0M12903g
169	239	444	321	CAGL0M12925g
562	295	1684	351	CAGL0M12947g
61	58	287	177	CAGL0M12969g
4296	5176	2826	2025	CAGL0M12991g
8	19	18	8	CAGL0M13013g
2801	3730	3220	1970	CAGL0M13035g
271	316	473	264	CAGL0M13057g
86	125	169	90	CAGL0M13079g
109	138	311	182	CAGL0M13101g
176	206	299	221	CAGL0M13123g
26	71	83	56	CAGL0M13145g
196	293	257	175	CAGL0M13167g
57	55	668	436	CAGL0M13189g
552	728	821	517	CAGL0M13211g
343	415	656	412	CAGL0M13233g
228	322	1042	598	CAGL0M13255g
0	0	2	0	CAGL0M13266g
979	1152	2082	1279	CAGL0M13277g
0	0	0	0	CAGL0M13299r
328	442	768	448	CAGL0M13321g
4601	5559	10426	5170	CAGL0M13343g
7	15	13	8	CAGL0M13365g
0	0	0	0	CAGL0M13387g
294	407	431	312	CAGL0M13409g
418	577	174	133	CAGL0M13431g
448	592	553	393	CAGL0M13453g
262	365	309	192	CAGL0M13475g
283	393	706	411	CAGL0M13497g
1587	2005	266	311	CAGL0M13519g
278	317	756	448	CAGL0M13541g
264	378	357	223	CAGL0M13563g
169	209	415	232	CAGL0M13585g
81	99	130	101	CAGL0M13607g
815	1071	1439	806	CAGL0M13629g
499	728	2111	1124	CAGL0M13651g
470	615	613	404	CAGL0M13673g
229	290	197	141	CAGL0M13695g
399	535	919	512	CAGL0M13717g
487	731	501	323	CAGL0M13739g
400	492	1186	676	CAGL0M13761g
271	339	961	600	CAGL0M13783g
1498	2102	2135	1438	CAGL0M13805g
3	14	9	5	CAGL0M13827g
3373	4348	2948	2031	CAGL0M13849g
1477	1804	867	662	CAGL0M13871g
2563	2998	1328	990	CAGL0M13893g
401	538	137	114	CAGL0M13915g
207	270	846	519	CAGL0M13937g
302	435	291	176	CAGL0M13959g
148	192	506	277	CAGL0M13981g
662	844	1931	980	CAGL0M14003g
884	942	3680	1671	CAGL0M14025g
96	112	106	69	CAGL0M14047g
26	47	54	32	CAGL0M14069g
81	121	121	89	CAGL0M14091g
0	0	1	0	CAGL0M14113g
